num_functions,cyclomatic_complexity,num_loops,num_function_calls,num_memory_allocations,num_pointer_operations,num_exp_math_operations,instruction_count,arithmetic_instr_pct,memory_instr_pct,control_instr_pct,control_path_depth,power_mw
8015,3023,2389,6636,1074,9,2396,121202,1.98,0.89,2.49,2,912
9290,5262,3952,7231,1114,9,2760,183420,1.5,0.61,2.87,2,893
8635,4649,3364,6301,938,9,2162,163753,1.32,0.57,2.84,2,887
9599,4650,3622,7028,1848,9,2214,171242,1.29,1.08,2.72,2,933
12889,6334,4516,9946,1964,9,3218,224014,1.44,0.88,2.83,2,1014
9803,4791,3567,7065,1744,9,2314,187043,1.24,0.93,2.56,2,1003
8966,4833,3414,5996,1204,9,1668,163923,1.02,0.73,2.95,2,860
6081,1912,1343,3314,196,9,208,83120,0.25,0.24,2.3,2,819
10157,3841,2833,6675,1152,9,1434,156442,0.92,0.74,2.46,2,983
10468,4100,3439,6754,634,9,1450,172475,0.84,0.37,2.38,2,853
8826,4014,3085,7791,1572,9,3520,160978,2.19,0.98,2.49,2,1027
7966,3056,2407,6527,1082,9,2480,136957,1.81,0.79,2.23,2,991
11336,5470,4089,9137,1796,9,3368,200675,1.68,0.89,2.73,2,917
8754,4297,3171,6157,352,9,1692,150686,1.12,0.23,2.85,2,948
9244,3867,2877,7914,1858,9,3094,147348,2.1,1.26,2.62,2,834
6088,3409,2475,5960,1384,9,3108,119400,2.6,1.16,2.86,2,1023
6988,2965,2666,4897,466,9,1612,127124,1.27,0.37,2.33,2,805
9729,4567,3706,7988,1156,9,3126,169180,1.85,0.68,2.7,2,837
7248,3475,2954,4489,80,9,982,132184,0.74,0.06,2.63,2,1027
6851,3259,2351,6079,1768,9,2750,125889,2.18,1.4,2.59,2,987
7539,3887,2787,6297,1970,9,2668,144887,1.84,1.36,2.68,2,900
10002,4094,2880,7034,1620,9,1902,150863,1.26,1.07,2.71,2,948
12429,6198,4653,9835,1936,9,3448,221563,1.56,0.87,2.8,2,875
12061,5102,3729,8961,1784,9,2674,189785,1.41,0.94,2.69,2,956
11144,4942,3866,8220,1056,9,2504,186478,1.34,0.57,2.65,2,961
10829,5207,3620,8398,1960,9,2808,186960,1.5,1.05,2.79,2,973
11364,4474,3285,8285,776,9,2380,187116,1.27,0.41,2.39,2,955
11486,4591,3907,7634,194,9,1778,195218,0.91,0.1,2.35,2,972
7564,2674,1648,5392,1240,9,1450,106899,1.36,1.16,2.5,2,1007
10467,6490,4643,8903,1924,9,3800,205410,1.85,0.94,3.16,2,881
7740,3589,2492,5352,1114,9,1494,132929,1.12,0.84,2.7,2,956
9702,3528,2759,6992,1096,9,1978,141403,1.4,0.78,2.49,2,861
9000,4384,3184,6752,1048,9,2284,157025,1.45,0.67,2.79,2,894
6365,1634,1114,3750,20,9,296,79909,0.37,0.03,2.04,2,951
8798,4669,3226,6578,1080,9,2334,165557,1.41,0.65,2.82,2,1100
9454,5026,3812,7473,1944,9,2888,176510,1.64,1.1,2.85,2,876
10722,4092,3556,7458,68,9,1996,172214,1.16,0.04,2.38,2,956
6922,3567,2778,4409,472,9,1072,122903,0.87,0.38,2.9,2,935
9780,4291,3486,6365,470,9,1486,171965,0.86,0.27,2.5,2,927
14527,6243,4599,10702,1588,9,3162,239351,1.32,0.66,2.61,2,1056
8018,3464,2748,5078,674,9,972,134175,0.72,0.5,2.58,2,955
8158,4006,2891,6414,1742,9,2264,142541,1.59,1.22,2.81,2,902
9664,3571,3033,7623,896,9,2536,156807,1.62,0.57,2.28,2,964
9905,4336,3575,7081,1100,9,2040,168669,1.21,0.65,2.57,2,924
7327,3287,2507,5127,18,9,1640,128958,1.27,0.01,2.55,2,990
8586,3637,2648,5877,258,9,1516,141265,1.07,0.18,2.57,2,982
7081,2079,1442,5759,1076,9,2114,98324,2.15,1.09,2.11,2,1023
11548,4077,3138,7825,110,9,1798,177035,1.02,0.06,2.3,2,948
5603,1541,1434,3796,104,9,914,79442,1.15,0.13,1.94,2,884
11899,6194,4655,9303,1640,9,3394,227913,1.49,0.72,2.72,2,961
5624,1830,1765,3208,34,9,390,90204,0.43,0.04,2.03,2,822
8480,1960,1914,5410,2,9,980,115858,0.85,0.0,1.69,2,1008
7411,3523,2824,6680,1284,9,3058,145799,2.1,0.88,2.42,2,875
11104,3493,2918,8073,742,9,2262,172816,1.31,0.43,2.02,2,929
8430,4586,3088,6325,1306,9,2286,143664,1.59,0.91,3.19,2,931
6693,2681,2187,3598,102,9,346,102118,0.34,0.1,2.63,2,1004
7914,3242,2449,7058,1346,9,3080,130563,2.36,1.03,2.48,2,1073
8570,3833,3087,7067,882,9,2692,150252,1.79,0.59,2.55,2,851
8086,4107,3069,6920,1400,9,2864,154158,1.86,0.91,2.66,2,961
8350,4524,3107,5826,1584,9,1846,146009,1.26,1.08,3.1,2,921
9120,2867,2207,6099,298,9,1348,129827,1.04,0.23,2.21,2,930
7682,2816,2144,6378,514,9,2296,112029,2.05,0.46,2.51,2,949
12660,4842,3775,8882,852,9,2318,208620,1.11,0.41,2.32,2,953
11517,5914,4529,8019,1004,9,2410,212985,1.13,0.47,2.78,2,861
7926,3302,2580,6664,1164,9,2636,141286,1.87,0.82,2.34,2,929
10834,4582,3309,8595,1052,9,2954,173666,1.7,0.61,2.64,2,883
9396,4420,3110,7306,1652,9,2648,160174,1.65,1.03,2.76,2,1011
8262,2936,2575,6536,612,9,2366,132821,1.78,0.46,2.21,2,810
4411,1467,1267,2566,342,9,452,75737,0.6,0.45,1.94,2,804
8887,4997,3299,6672,1534,9,2252,153354,1.47,1.0,3.26,2,1040
10956,5751,4227,7719,1796,9,2296,200106,1.15,0.9,2.87,2,940
7343,3486,3212,5970,512,9,2506,134624,1.86,0.38,2.59,2,1048
10127,3626,2887,7133,1334,9,1850,158637,1.17,0.84,2.29,2,901
8946,3545,2659,6341,1022,9,1662,129621,1.28,0.79,2.73,2,856
7516,3658,2529,4601,350,9,946,118140,0.8,0.3,3.1,2,977
8861,3742,3006,5616,1136,9,1324,156219,0.85,0.73,2.4,2,939
8017,4339,3083,6898,1300,9,3088,148181,2.08,0.88,2.93,2,991
11370,4838,3497,8384,1708,9,2590,193070,1.34,0.88,2.51,2,920
8326,3356,2845,4898,242,9,658,137687,0.48,0.18,2.44,2,900
6042,2026,1542,3970,434,9,806,86791,0.93,0.5,2.33,2,1135
9447,3795,2847,7798,1518,9,2796,150776,1.85,1.01,2.52,2,1102
10630,4283,3312,7244,460,9,1722,177222,0.97,0.26,2.42,2,901
7408,3666,2922,4443,518,9,884,128677,0.69,0.4,2.85,2,993
6237,3344,1907,4727,1126,9,1650,101447,1.63,1.11,3.3,2,982
8701,3010,2353,6435,1256,9,1932,135947,1.42,0.92,2.21,2,937
5717,2220,1509,3197,94,9,464,84283,0.55,0.11,2.63,2,1014
8496,3891,2343,5980,1342,9,1626,129215,1.26,1.04,3.01,2,839
7187,3525,2573,4625,938,9,1196,119921,1.0,0.78,2.94,2,952
8081,3392,2250,5323,1138,9,1266,128115,0.99,0.89,2.65,2,808
8188,1945,1813,5921,36,9,1676,107821,1.55,0.03,1.8,2,857
6579,3317,2148,5260,1728,9,2080,112131,1.85,1.54,2.96,2,1038
10706,5791,4031,8990,1766,9,3640,202829,1.79,0.87,2.86,2,876
11525,4579,3425,8490,752,9,2462,189664,1.3,0.4,2.41,2,963
11082,4672,3712,7007,66,9,1240,180827,0.69,0.04,2.58,2,1007
9657,4996,3890,8124,1358,9,3348,176279,1.9,0.77,2.83,2,935
10982,5231,3653,9367,1806,9,3604,192042,1.88,0.94,2.72,2,987
8374,3844,2875,5510,1352,9,1480,154481,0.96,0.88,2.49,2,1068
11176,3876,3010,7670,814,9,1850,163826,1.13,0.5,2.37,2,988
9745,3515,2864,7459,926,9,2348,163088,1.44,0.57,2.16,2,830
8255,3274,2708,4971,820,9,886,138969,0.64,0.59,2.36,2,957
10872,4965,3489,8452,1634,9,2750,176684,1.56,0.92,2.81,2,1007
8307,3880,2707,5756,364,9,1746,141045,1.24,0.26,2.75,2,976
10305,5360,3739,7174,1472,9,1956,175871,1.11,0.84,3.05,2,899
6150,3475,2667,4347,1364,9,1444,131413,1.1,1.04,2.64,2,922
11318,6302,4710,8193,1288,9,2728,219818,1.24,0.59,2.87,2,1049
8741,2574,2311,6229,156,9,1678,121567,1.38,0.13,2.12,2,983
5581,2398,2056,3501,672,9,774,98691,0.78,0.68,2.43,2,1001
10289,4491,3646,7984,1186,9,2772,177036,1.57,0.67,2.54,2,853
6563,3624,2284,4758,1538,9,1618,110258,1.47,1.39,3.29,2,872
8107,5247,3623,6226,1522,9,2358,158519,1.49,0.96,3.31,2,1104
8917,4274,3009,5823,672,9,1348,153304,0.88,0.44,2.79,2,920
11154,4327,3192,7959,1720,9,2150,181865,1.18,0.95,2.38,2,1112
10651,4633,3615,7964,672,9,2390,187744,1.27,0.36,2.47,2,815
9026,3639,3165,7142,866,9,2668,155958,1.71,0.56,2.33,2,838
9391,4060,2911,7244,1748,9,2518,150586,1.67,1.16,2.7,2,957
5346,3020,2299,2734,108,9,240,97494,0.25,0.11,3.1,2,944
9967,3243,2608,5955,22,9,774,144339,0.54,0.02,2.25,2,1033
9481,3571,2611,7056,1486,9,2142,144422,1.48,1.03,2.47,2,906
10196,4499,3556,6535,302,9,1324,167138,0.79,0.18,2.69,2,963
9693,3984,2560,6468,994,9,1444,145343,0.99,0.68,2.74,2,1006
7699,3485,2648,5070,1020,9,1194,142445,0.84,0.72,2.45,2,890
6800,2995,1816,5043,1252,9,1468,105594,1.39,1.19,2.84,2,1046
7865,4341,2807,6124,1846,9,2150,134551,1.6,1.37,3.23,2,932
6240,2813,1920,5741,1136,9,2738,103622,2.64,1.1,2.71,2,850
5982,3622,2562,5755,1130,9,2938,119825,2.45,0.94,3.02,2,996
7553,3665,2619,5009,620,9,1210,117103,1.03,0.53,3.13,2,916
10737,3645,2956,7689,836,9,2100,173133,1.21,0.48,2.11,2,999
8981,4586,3288,7263,690,9,2676,163634,1.64,0.42,2.8,2,849
7771,4221,2787,4986,956,9,1052,128944,0.82,0.74,3.27,2,957
4056,1984,1554,2851,250,9,980,66859,1.47,0.37,2.97,2,977
11505,5612,4378,8576,1088,9,2778,203447,1.37,0.53,2.76,2,1074
7882,3142,2781,5582,56,9,1850,136447,1.36,0.04,2.3,2,941
8232,4316,3308,6827,1152,9,2748,161583,1.7,0.71,2.67,2,859
11722,4969,3795,9263,1938,9,3222,204495,1.58,0.95,2.43,2,908
8415,3173,2176,5472,582,9,1202,133262,0.9,0.44,2.38,2,985
10064,3638,2605,8446,1908,9,3198,160160,2.0,1.19,2.27,2,924
9558,4928,3371,7170,1262,9,2358,167330,1.41,0.75,2.95,2,993
9418,3672,2953,6526,386,9,1662,157219,1.06,0.25,2.34,2,909
10105,5104,4124,8349,1722,9,3426,191813,1.79,0.9,2.66,2,843
8879,3455,2511,6868,1214,9,2264,133798,1.69,0.91,2.58,2,902
10448,5156,4070,8085,1126,9,3014,190131,1.59,0.59,2.71,2,829
7422,3902,2916,6048,1774,9,2442,132846,1.84,1.34,2.94,2,992
6171,2382,1628,4248,1130,9,1294,98892,1.31,1.14,2.41,2,778
10411,4009,3036,7512,1752,9,2086,159732,1.31,1.1,2.51,2,974
8316,3204,2122,5599,930,9,1316,129318,1.02,0.72,2.48,2,942
8845,4140,2896,7141,1492,9,2624,153993,1.7,0.97,2.69,2,842
6031,3584,2534,4739,1502,9,1890,120379,1.57,1.25,2.98,2,909
11682,5651,4021,8908,1690,9,2952,193488,1.53,0.87,2.92,2,843
4861,3272,2095,3689,686,9,1452,98408,1.48,0.7,3.32,2,894
7658,3283,2377,4309,440,9,514,120614,0.43,0.36,2.72,2,942
11051,4517,3401,8910,1278,9,3234,177483,1.82,0.72,2.55,2,938
7242,3190,2232,4973,1194,9,1504,120785,1.25,0.99,2.64,2,881
7745,3462,2335,6067,700,9,2224,127228,1.75,0.55,2.72,2,928
10503,4496,3588,7607,1126,9,2236,183629,1.22,0.61,2.45,2,828
7710,4046,2832,5044,682,9,1344,139463,0.96,0.49,2.9,2,1015
7796,2871,2228,4674,284,9,524,121123,0.43,0.23,2.37,2,904
7589,4389,3005,5432,1286,9,1844,148696,1.24,0.86,2.95,2,945
6910,3122,2096,5155,1472,9,1572,113532,1.38,1.3,2.75,2,957
6859,3068,2314,5001,784,9,1732,108944,1.59,0.72,2.82,2,930
7987,2810,2397,5855,642,9,1686,127241,1.33,0.5,2.21,2,1097
9607,3679,3327,7229,638,9,2488,167353,1.49,0.38,2.2,2,927
7697,3775,2861,6609,1144,9,2730,144205,1.89,0.79,2.62,2,1030
6265,3232,1761,4739,1336,9,1564,100302,1.56,1.33,3.22,2,958
7944,2222,2158,4717,70,9,762,115766,0.66,0.06,1.92,2,856
11109,5317,4107,8820,1832,9,3080,193610,1.59,0.95,2.75,2,1000
7820,3991,2909,5387,540,9,1524,146824,1.04,0.37,2.72,2,946
9796,3480,2948,7641,718,9,2540,145737,1.74,0.49,2.39,2,1019
9026,4351,3285,6837,788,9,2526,157054,1.61,0.5,2.77,2,803
7879,3434,2518,6352,1494,9,2342,122429,1.91,1.22,2.8,2,892
10606,5272,3765,7463,1176,9,2244,186932,1.2,0.63,2.82,2,1000
9643,2871,2670,6535,154,9,1516,137477,1.1,0.11,2.09,2,1056
9322,5776,3984,7953,1804,9,3476,191757,1.81,0.94,3.01,2,980
8782,4435,3369,6020,968,9,1604,147895,1.08,0.65,3.0,2,801
5713,3023,2459,4528,152,9,1886,110445,1.71,0.14,2.74,2,938
8471,3238,2458,6073,1166,9,1784,124013,1.44,0.94,2.61,2,846
7904,3679,2761,5811,978,9,1994,147882,1.35,0.66,2.49,2,980
10744,4333,2891,7676,1786,9,2098,170142,1.23,1.05,2.55,2,1047
12411,5208,4191,9521,1296,9,3226,215703,1.5,0.6,2.41,2,903
8686,3792,3199,5172,218,9,748,146953,0.51,0.15,2.58,2,867
9404,4658,3452,6395,536,9,1894,174819,1.08,0.31,2.66,2,959
10657,4225,3206,8524,1904,9,2992,181419,1.65,1.05,2.33,2,857
9160,3911,2408,6962,1278,9,2266,141677,1.6,0.9,2.76,2,967
6570,1689,1497,4671,190,9,1354,93484,1.45,0.2,1.81,2,877
11069,5356,3906,8070,1496,9,2366,187058,1.26,0.8,2.86,2,950
9367,3230,2826,5916,422,9,1146,146305,0.78,0.29,2.21,2,988
11149,5431,3688,8524,1894,9,2912,199913,1.46,0.95,2.72,2,941
10345,4013,3120,6079,86,9,810,158911,0.51,0.05,2.53,2,1009
5370,2895,2423,4965,908,9,2490,107047,2.33,0.85,2.7,2,948
8200,3762,2685,6162,878,9,1974,140193,1.41,0.63,2.68,2,902
7281,2983,2648,5179,384,9,1612,119160,1.35,0.32,2.5,2,903
8277,4061,3500,5896,666,9,1864,155666,1.2,0.43,2.61,2,929
6110,2999,2422,5416,696,9,2540,115146,2.21,0.6,2.6,2,983
8956,3675,2506,5537,510,9,908,144493,0.63,0.35,2.54,2,824
11848,4551,3902,8235,910,9,2050,193019,1.06,0.47,2.36,2,965
9728,4577,3591,5537,4,9,852,175600,0.49,0.0,2.61,2,972
10262,5298,4106,7664,1348,9,2686,189481,1.42,0.71,2.8,2,902
7577,3660,2658,7197,1976,9,3394,131214,2.59,1.51,2.79,2,804
8925,5135,3260,7123,1972,9,2630,158355,1.66,1.25,3.24,2,860
6403,3199,2255,3720,292,9,524,99436,0.53,0.29,3.22,2,1036
10610,5393,3705,8346,1828,9,3102,189898,1.63,0.96,2.84,2,995
9717,4406,3505,6296,1188,9,1302,166583,0.78,0.71,2.64,2,988
9896,3797,2710,6706,1164,9,1584,155408,1.02,0.75,2.44,2,897
7377,4330,3154,5533,1930,9,2048,145695,1.41,1.32,2.97,2,959
9097,4328,3283,6645,1148,9,2274,165210,1.38,0.69,2.62,2,960
10230,3347,2953,7568,278,9,2198,166891,1.32,0.17,2.01,2,963
9171,4811,3440,7783,1750,9,3242,163678,1.98,1.07,2.94,2,1040
8600,4025,2651,7159,1712,9,2828,137812,2.05,1.24,2.92,2,848
8778,4542,3396,7058,1528,9,2748,163801,1.68,0.93,2.77,2,884
8529,3535,2841,5741,858,9,1438,137456,1.05,0.62,2.57,2,947
9049,3794,3133,6477,332,9,2014,149302,1.35,0.22,2.54,2,927
8296,2882,2383,4875,266,9,760,123817,0.61,0.21,2.33,2,1071
8220,3002,2623,4745,474,9,592,130539,0.45,0.36,2.3,2,897
8057,4015,3013,5120,1046,9,1302,144043,0.9,0.73,2.79,2,828
6459,3697,2422,5380,1720,9,2202,114968,1.92,1.5,3.22,2,965
9224,3661,2922,7080,1032,9,2286,141818,1.61,0.73,2.58,2,917
6846,4000,2598,4771,1154,9,1474,128718,1.15,0.9,3.11,2,1014
9852,4642,3476,7755,1686,9,2958,178291,1.66,0.95,2.6,2,901
10216,4672,3608,8626,1844,9,3488,187468,1.86,0.98,2.49,2,976
8494,4123,2965,7101,1708,9,2726,140079,1.95,1.22,2.94,2,938
10862,5063,3318,9210,1728,9,3620,177483,2.04,0.97,2.85,2,985
8436,3989,3176,6177,342,9,2158,153145,1.41,0.22,2.6,2,915
8430,4879,3415,7202,1398,9,3146,151697,2.07,0.92,3.22,2,782
7104,3771,2677,6347,1726,9,2822,134567,2.1,1.28,2.8,2,1018
10672,4825,3880,7258,144,9,1854,179479,1.03,0.08,2.69,2,1073
8582,5517,3661,6843,1902,9,2668,166246,1.6,1.14,3.32,2,997
11232,6135,4491,8875,1430,9,3280,208118,1.58,0.69,2.95,2,853
8421,4872,2973,6238,1916,9,2234,145705,1.53,1.31,3.34,2,934
11223,4501,3343,7414,750,9,1540,178951,0.86,0.42,2.52,2,797
8432,2947,2174,5562,1102,9,1188,131616,0.9,0.84,2.24,2,1015
9351,4227,3170,6144,712,9,1412,160299,0.88,0.44,2.64,2,856
10049,3191,3013,6389,308,9,1286,159584,0.81,0.19,2.0,2,873
8860,4754,3027,6453,1798,9,1964,155016,1.27,1.16,3.07,2,833
8525,3302,2975,5107,96,9,1038,147303,0.7,0.07,2.24,2,1164
8249,4098,3212,5903,598,9,1962,157845,1.24,0.38,2.6,2,865
9327,3899,2990,6913,1216,9,2128,156839,1.36,0.78,2.49,2,905
8533,4207,2877,7201,1300,9,2982,151733,1.97,0.86,2.77,2,917
8725,3939,2813,6358,1074,9,1932,151637,1.27,0.71,2.6,2,960
9828,4540,3649,7284,972,9,2264,173378,1.31,0.56,2.62,2,940
6932,2539,2005,4725,206,9,1264,106267,1.19,0.19,2.39,2,828
6556,2555,2071,4171,108,9,1058,114580,0.92,0.09,2.23,2,789
8748,4762,3398,6349,1124,9,2010,151753,1.32,0.74,3.14,2,999
7905,3943,2991,4993,854,9,1176,148396,0.79,0.58,2.66,2,747
7644,3525,2450,6273,1486,9,2388,124685,1.92,1.19,2.83,2,987
6958,3293,2379,5260,1526,9,1746,116343,1.5,1.31,2.83,2,850
7505,4253,2756,6815,1764,9,3232,137841,2.34,1.28,3.09,2,951
10853,4636,3724,8256,878,9,2696,183511,1.47,0.48,2.53,2,854
5631,2387,1853,4138,740,9,1376,85029,1.62,0.87,2.81,2,981
7600,3845,2832,4902,542,9,1228,138795,0.88,0.39,2.77,2,937
6740,2538,2036,4573,314,9,1064,107920,0.99,0.29,2.35,2,863
10725,5413,4205,8421,1308,9,3214,192803,1.67,0.68,2.81,2,893
8472,4816,3314,7174,1870,9,2966,161726,1.83,1.16,2.98,2,1030
8315,4204,2682,5888,1648,9,1790,137493,1.3,1.2,3.06,2,927
10535,4248,3456,6578,380,9,1054,164431,0.64,0.23,2.58,2,1024
7913,3764,2798,5562,1048,9,1748,140142,1.25,0.75,2.69,2,849
8502,3810,2611,7747,1908,9,3310,138180,2.4,1.38,2.76,2,1053
9094,3230,2777,5452,424,9,684,142405,0.48,0.3,2.27,2,967
10718,5378,4247,8364,1754,9,2950,195982,1.51,0.89,2.74,2,1048
9442,5250,3908,8345,1714,9,3664,177722,2.06,0.96,2.95,2,851
7727,4161,3016,5360,1042,9,1688,141661,1.19,0.74,2.94,2,962
9981,5376,3650,7988,1844,9,2954,178543,1.65,1.03,3.01,2,958
7081,3481,2438,5890,1328,9,2564,126194,2.03,1.05,2.76,2,875
7600,3016,2160,4702,554,9,714,115096,0.62,0.48,2.62,2,984
10049,2572,2372,6305,368,9,1014,139213,0.73,0.26,1.85,2,910
7948,4106,2857,6667,1578,9,2722,140787,1.93,1.12,2.92,2,824
8388,3955,2773,6250,966,9,1920,130979,1.47,0.74,3.02,2,963
9681,3203,3039,6490,64,9,1622,153596,1.06,0.04,2.09,2,1034
10098,4859,3429,6309,882,9,1324,170494,0.78,0.52,2.85,2,977
12253,5625,3799,10073,1832,9,3738,205329,1.82,0.89,2.74,2,905
10030,3239,2607,6689,432,9,1462,151739,0.96,0.28,2.13,2,966
6853,2033,1452,4778,952,9,1282,93347,1.37,1.02,2.18,2,926
8492,4545,3120,6201,1678,9,2010,158987,1.26,1.06,2.86,2,988
8863,5248,3737,6749,1966,9,2528,173903,1.45,1.13,3.02,2,812
10603,3169,2862,5855,92,9,364,153154,0.24,0.06,2.07,2,873
7492,2970,2341,4632,200,9,932,122880,0.76,0.16,2.42,2,984
9534,3684,3014,6741,460,9,1866,160017,1.17,0.29,2.3,2,833
9990,5302,3738,7625,1574,9,2716,182576,1.49,0.86,2.9,2,1078
11290,4943,3875,9083,1758,9,3454,196360,1.76,0.9,2.52,2,855
8905,3674,2831,6623,460,9,2082,143779,1.45,0.32,2.56,2,955
7833,3665,2856,5898,106,9,2086,127682,1.63,0.08,2.87,2,950
7077,2833,2199,5768,522,9,2192,113892,1.92,0.46,2.49,2,986
10178,4349,2843,8387,1976,9,3138,160146,1.96,1.23,2.72,2,863
8997,4721,3404,6694,1492,9,2366,155562,1.52,0.96,3.03,2,883
5762,2055,1516,3949,604,9,964,84865,1.14,0.71,2.42,2,1007
6540,2724,1902,5456,766,9,2048,100278,2.04,0.76,2.72,2,1043
7833,4597,3103,5700,1516,9,1942,153169,1.27,0.99,3.0,2,976
6969,4173,2688,6180,1668,9,2824,128292,2.2,1.3,3.25,2,974
8949,4559,3148,7275,1160,9,2756,160398,1.72,0.72,2.84,2,892
10314,4093,3010,6330,690,9,1080,161221,0.67,0.43,2.54,2,981
10362,4611,3473,8061,1906,9,2650,169890,1.56,1.12,2.71,2,924
9736,3361,2901,6730,132,9,1580,149928,1.05,0.09,2.24,2,997
10333,5819,4305,7984,1320,9,3002,198148,1.52,0.67,2.94,2,971
8986,2766,2279,6104,232,9,1350,127589,1.06,0.18,2.17,2,864
7760,4955,3517,6198,1074,9,2518,157360,1.6,0.68,3.15,2,930
7424,3974,2983,5695,800,9,2064,130902,1.58,0.61,3.04,2,992
6025,2297,1466,3477,290,9,424,85796,0.49,0.34,2.68,2,1103
9791,3646,3073,6138,1026,9,1038,156132,0.66,0.66,2.34,2,963
9738,4854,3509,7835,1598,9,2936,179364,1.64,0.89,2.71,2,976
6617,3041,2410,5863,978,9,2736,125525,2.18,0.78,2.42,2,946
6876,2576,2207,5303,408,9,1954,109840,1.78,0.37,2.35,2,950
7417,3580,2674,5158,1038,9,1524,138145,1.1,0.75,2.59,2,802
7054,3161,2330,6058,1028,9,2630,124230,2.12,0.83,2.54,2,875
9383,4606,3676,6332,84,9,1666,165867,1.0,0.05,2.78,2,903
11093,3983,3081,8766,1344,9,2970,177767,1.67,0.76,2.24,2,857
12154,4788,3696,9267,1152,9,2912,188826,1.54,0.61,2.54,2,1036
10178,3856,2931,5855,518,9,634,161542,0.39,0.32,2.39,2,866
5892,2189,1917,3582,144,9,832,105058,0.79,0.14,2.08,2,998
6060,2604,2065,5083,484,9,2114,96184,2.2,0.5,2.71,2,978
11461,3834,3508,7933,474,9,1954,179509,1.09,0.26,2.14,2,1033
11940,4974,3498,9610,1470,9,3432,187435,1.83,0.78,2.65,2,921
9517,3058,2406,7695,1136,9,2692,144563,1.86,0.79,2.12,2,940
8891,4361,2827,6443,1738,9,1876,140785,1.33,1.23,3.1,2,916
9487,4213,2804,6435,1282,9,1580,155757,1.01,0.82,2.7,2,1034
15342,6817,4994,11191,1774,9,3242,259077,1.25,0.68,2.63,2,986
8181,2511,1963,5142,644,9,930,119575,0.78,0.54,2.1,2,871
9483,3836,2886,7304,786,9,2372,152996,1.55,0.51,2.51,2,974
10551,5546,3730,8850,2000,9,3428,184338,1.86,1.08,3.01,2,912
7144,3633,2510,6956,1622,9,3364,126730,2.65,1.28,2.87,2,824
9122,3113,2485,7014,820,9,2356,137773,1.71,0.6,2.26,2,1021
7111,3233,2497,6241,1064,9,2666,128078,2.08,0.83,2.52,2,1007
9492,5030,3604,6308,1680,9,1774,173752,1.02,0.97,2.89,2,863
13933,5764,4555,9383,526,9,2134,231225,0.92,0.23,2.49,2,968
7335,3524,2508,6017,836,9,2380,126972,1.87,0.66,2.78,2,884
8951,4719,3578,6426,392,9,2138,168053,1.27,0.23,2.81,2,843
8006,4236,2996,6637,1332,9,2840,148258,1.92,0.9,2.86,2,999
9829,4734,3377,6693,1618,9,1708,171380,1.0,0.94,2.76,2,938
9063,3524,2554,5647,834,9,970,130460,0.74,0.64,2.7,2,884
11705,4382,3191,7759,1532,9,1626,183510,0.89,0.83,2.39,2,1049
9999,3720,3018,7018,360,9,1912,162927,1.17,0.22,2.28,2,798
9239,3997,3311,7383,1240,9,2948,174693,1.69,0.71,2.29,2,965
13356,7218,5301,10612,1990,9,3956,254406,1.55,0.78,2.84,2,816
10750,5394,4162,7852,734,9,2666,196282,1.36,0.37,2.75,2,1034
11956,5991,4471,8824,1768,9,2888,214979,1.34,0.82,2.79,2,1015
10040,3669,2704,5940,490,9,714,145571,0.49,0.34,2.52,2,948
8126,4393,3214,6235,1212,9,2352,160424,1.47,0.76,2.74,2,954
10546,4350,2867,8696,1522,9,3214,166142,1.93,0.92,2.62,2,939
8046,3848,2973,6588,578,9,2570,147467,1.74,0.39,2.61,2,809
8969,4774,2934,6770,1864,9,2160,144469,1.5,1.29,3.3,2,908
8149,3364,2370,5006,294,9,678,122935,0.55,0.24,2.74,2,919
6057,3726,2555,4328,1192,9,1500,116339,1.29,1.02,3.2,2,861
8105,3128,2317,6481,1006,9,2362,118955,1.99,0.85,2.63,2,950
9200,3076,2622,6257,366,9,1422,138965,1.02,0.26,2.21,2,941
10183,4652,3337,7862,1812,9,2572,160530,1.6,1.13,2.9,2,920
9833,4328,3288,7524,1426,9,2662,167575,1.59,0.85,2.58,2,969
9189,3964,2931,6442,1018,9,1778,145597,1.22,0.7,2.72,2,982
7672,2141,1722,4824,798,9,802,106598,0.75,0.75,2.01,2,969
7459,2829,2120,4802,946,9,1080,116076,0.93,0.81,2.44,2,829
10905,4706,3724,6519,196,9,1050,180179,0.58,0.11,2.61,2,1021
9859,4080,3346,7030,1316,9,2068,169256,1.22,0.78,2.41,2,743
8994,2891,2685,6494,160,9,1796,137210,1.31,0.12,2.11,2,1090
6077,3074,2314,4948,824,9,2000,111016,1.8,0.74,2.77,2,787
7613,3495,2992,6423,892,9,2696,142753,1.89,0.62,2.45,2,913
10534,4834,3610,7884,754,9,2546,169265,1.5,0.45,2.86,2,953
5825,2361,1746,4061,498,9,1308,88162,1.48,0.56,2.68,2,906
10324,4516,3492,8367,1564,9,3024,185520,1.63,0.84,2.43,2,905
8315,3143,2083,6187,1432,9,1962,131258,1.49,1.09,2.39,2,905
9788,4820,3359,7071,1742,9,2082,179162,1.16,0.97,2.69,2,985
10496,4159,3402,6594,226,9,1262,173047,0.73,0.13,2.4,2,1086
8353,2554,1978,5093,232,9,708,117884,0.6,0.2,2.17,2,959
7470,3482,2550,4726,274,9,898,129321,0.69,0.21,2.69,2,853
