num_functions,cyclomatic_complexity,num_loops,num_function_calls,num_memory_allocations,num_pointer_operations,num_exp_math_operations,power_mW
336,27,13,86,6,13,51,391
334,31,19,97,20,11,83,1702
325,35,19,87,20,5,47,9099
314,30,17,74,16,13,73,88
293,16,8,63,10,13,37,4005
328,35,19,97,20,17,41,37
333,31,16,95,16,19,73,32
322,24,16,93,12,21,27,2063.5
284,13,8,43,2,7,23,33
343,24,12,106,10,21,55,33
306,20,10,67,12,9,75,919
328,21,11,84,6,15,57,1994
320,26,13,71,6,5,27,34
299,13,6,63,2,13,11,279.5
327,19,8,80,2,17,53,3556
314,22,10,93,16,19,25,5109
290,13,6,59,10,15,67,40
321,21,8,84,10,13,49,2212.5
301,16,7,73,10,19,43,32
340,26,11,97,10,11,49,33
316,28,11,79,18,9,75,2195
294,20,9,65,12,17,39,391
331,31,16,87,12,5,27,31
318,22,10,88,14,7,23,38
311,28,15,65,10,7,43,9280
318,22,11,68,4,3,31,292.5
292,11,5,62,2,21,11,29
323,19,8,80,8,7,59,2476
329,33,16,92,16,21,61,1488
322,27,14,90,18,7,45,278
319,13,3,80,2,15,35,1368
319,13,4,81,2,13,23,820
323,24,10,75,6,7,39,34
321,26,11,89,16,5,25,614
326,24,15,96,12,19,27,3076
312,25,12,87,20,19,71,596
297,28,13,59,18,3,63,29
324,10,7,89,2,19,41,11282
345,26,14,103,12,15,75,1773
323,18,9,80,6,9,51,26
319,21,14,84,10,11,31,1050
310,30,14,64,12,3,39,7992
329,30,16,92,14,13,35,287
301,22,14,56,8,7,53,27
292,23,12,61,16,3,31,2590
319,22,12,84,16,9,79,24
316,26,11,75,12,17,75,247
319,27,14,89,18,7,33,2289
316,26,14,86,18,17,69,97
339,23,11,89,2,13,35,18
339,35,18,95,18,3,57,8721
343,27,11,111,16,15,49,3141.5
302,21,10,60,10,5,55,49
304,31,13,65,16,7,43,269
306,22,8,79,12,21,27,9957.5
313,22,7,75,12,13,69,2392.5
326,16,7,92,12,9,69,23
356,35,15,124,18,21,39,27
300,15,8,65,8,11,47,2108
304,21,12,72,14,13,59,37
338,21,14,101,8,21,53,19
311,16,11,75,6,13,33,1507.75
315,29,12,70,12,3,39,9048
303,11,5,61,4,9,67,36
353,25,9,107,10,11,73,21
318,20,13,69,6,7,69,3625
306,9,6,73,2,19,35,24
314,21,9,82,12,13,39,382
319,14,7,79,6,11,63,814
318,28,14,85,12,19,21,2612
335,26,14,108,20,17,71,22
305,26,12,64,14,5,59,212
319,24,11,69,4,13,49,2433.5
311,14,8,67,4,9,61,22
299,15,10,57,6,5,51,602.5
302,29,16,59,14,3,47,7025.5
354,30,17,118,18,15,75,1009
338,36,17,95,18,5,51,274.5
316,30,15,83,18,5,27,24
343,29,13,106,12,19,39,3551
284,9,3,51,4,9,25,1161
302,23,8,67,8,17,17,266.5
298,22,7,53,10,7,73,2621
319,23,12,87,14,21,71,48
329,32,16,94,18,13,51,160
336,33,19,109,20,19,35,726
357,32,14,117,16,17,73,1485
320,28,10,89,18,19,69,98
312,17,5,74,8,11,53,5530
341,30,12,104,16,15,61,3898
329,41,20,84,20,3,47,994.5
317,16,9,80,10,9,67,21
304,20,12,65,6,17,39,3171
318,17,8,77,4,7,19,188
305,19,12,67,8,9,35,271.5
316,18,10,81,6,19,33,652
349,39,20,104,20,5,65,1743
311,26,10,79,14,11,23,1320
325,30,16,77,12,7,63,268
332,21,14,84,8,5,71,4679
308,31,14,79,16,21,25,24
359,32,15,121,16,19,67,7340
324,23,11,83,8,17,53,2813
302,20,9,66,12,3,39,51
340,25,9,93,10,7,67,268.5
321,22,10,101,18,19,39,1502
305,25,10,70,14,9,41,3002
325,21,8,96,14,13,41,527
321,9,4,92,2,21,17,23
318,20,6,73,8,7,65,3456
311,16,11,61,2,9,65,196
308,31,12,82,20,17,35,275.5
360,36,16,127,20,21,59,1368
323,24,12,73,4,7,31,842
320,30,17,74,14,5,65,5121
312,25,9,67,10,3,43,242
321,27,10,89,16,13,43,594
314,22,11,78,16,3,67,1890
297,24,13,64,16,3,37,5797
308,25,9,75,16,7,43,107
326,28,10,89,14,17,59,2638
315,27,16,78,16,9,61,30
303,12,6,60,2,5,35,33
321,14,9,87,6,19,51,1893
336,31,12,102,20,11,65,26
342,31,13,100,14,19,77,26
337,26,12,108,14,17,23,669
307,10,3,77,2,21,17,7137
335,25,15,87,10,7,73,796
330,22,11,95,10,15,37,296
297,24,15,61,14,7,47,4344
340,16,6,97,2,21,59,1601
328,32,15,89,12,17,27,53
279,8,5,46,2,15,29,3794
326,28,11,89,14,13,47,2113
307,13,6,72,8,5,41,853
332,32,15,82,14,3,71,857
327,20,8,94,14,13,71,1572
336,29,14,87,8,15,59,21
322,14,7,81,4,17,67,23
323,33,12,95,20,17,35,11530
329,32,13,98,20,19,65,1200
296,25,12,71,20,15,59,219
341,35,17,99,14,11,29,3755
316,27,11,85,18,7,39,5860
315,26,13,83,18,13,69,51
323,27,10,92,16,19,55,885.5
306,25,15,75,14,15,35,2881.5
296,20,5,54,8,3,35,875
331,19,6,92,4,17,25,171
324,28,15,82,14,13,77,4803
345,31,15,96,10,15,67,26
316,24,11,65,4,7,37,271
300,25,15,67,14,7,23,8926
328,30,11,103,18,21,27,140
338,26,15,100,14,13,65,325.5
284,17,11,44,2,13,11,287.5
309,29,15,73,20,5,71,7858
313,9,3,76,4,11,55,2163.5
316,21,14,77,10,17,73,412.5
304,22,9,72,12,15,39,807
308,22,12,74,16,5,61,6327.5
291,24,12,55,14,3,35,375
292,17,11,55,2,19,11,35
290,13,4,57,6,11,27,2352.5
329,35,19,86,20,7,83,2246
299,18,8,74,14,19,53,313
296,13,3,55,2,9,29,762
312,9,3,83,2,19,11,2881
331,31,18,97,16,21,55,887.5
317,23,12,67,8,3,65,3059
284,11,6,43,2,3,23,3926
318,27,14,84,12,15,21,34
321,11,5,88,6,15,51,273.5
324,30,13,87,14,15,41,4967
292,12,9,56,2,11,11,2730.5
300,26,11,67,14,13,35,39
338,31,11,99,20,3,71,273.5
308,24,12,84,20,9,41,4398.5
343,31,14,113,18,21,51,42
291,21,12,45,4,5,19,297
308,25,10,66,10,11,49,392
311,24,10,63,6,7,39,3090
321,23,10,81,10,11,49,134
319,25,14,69,8,5,59,284
283,18,7,52,12,7,33,405.5
298,16,3,58,4,13,37,2743
306,22,12,70,16,5,73,220
343,26,17,112,14,21,47,281
337,28,15,106,16,19,49,2053.5
311,13,8,79,6,17,39,2284.5
305,19,9,74,12,11,39,4091
347,27,14,114,16,21,73,271
287,15,9,43,6,5,63,2674
329,28,14,94,12,17,27,1098
328,21,13,88,8,21,71,1238
319,24,10,83,14,13,65,2961
318,27,10,81,14,3,23,31
319,22,10,76,4,11,13,273.5
320,26,13,85,20,5,83,78
345,41,20,98,20,11,83,2747
285,15,5,41,2,7,29,482
333,18,11,78,2,3,65,275.5
325,26,16,82,14,3,65,1740
287,24,9,55,14,9,29,589
302,23,8,60,14,3,77,272
339,25,10,105,18,11,81,269.5
315,15,7,71,2,5,23,4505
320,26,16,89,14,17,35,561
298,15,7,63,8,7,35,322
325,28,11,88,14,13,47,1028
332,31,16,99,20,19,83,2861.5
323,25,10,87,12,9,27,5730
304,28,16,69,20,5,71,286.5
308,27,15,80,18,11,33,2540
318,25,14,71,12,3,75,2164.5
341,26,12,92,10,5,67,2319.5
325,34,17,85,16,11,43,683.5
337,18,11,94,6,11,57,2622
299,18,6,46,2,3,53,287.5
290,12,4,58,6,11,27,718
327,28,17,95,18,11,51,2740
327,27,14,95,20,7,65,2797
284,19,11,45,8,3,23,43
312,25,10,86,18,13,39,452.5
300,29,14,68,16,15,37,10521
335,19,9,101,12,15,69,1210
329,30,13,94,16,11,37,273
317,26,12,76,12,5,39,22
303,18,7,70,12,5,39,9931
333,25,12,103,14,21,47,757
290,15,9,40,2,3,53,270.5
318,16,8,73,4,13,67,1159
342,28,13,106,14,17,53,9241
319,29,18,85,16,13,43,555
334,31,14,103,16,19,31,274
328,15,11,89,4,17,49,2857
338,18,9,93,2,21,59,4478.5
344,25,15,102,10,17,67,284.5
327,30,12,86,16,3,49,369.5
298,20,9,54,6,9,45,2621.5
324,31,16,89,16,21,61,909.5
318,15,9,73,2,15,59,453.5
296,14,9,59,4,7,13,1939.5
332,29,15,97,16,21,73,2522
339,31,13,98,14,21,77,274
310,25,14,63,12,3,75,3816
334,27,13,86,8,15,65,2653
289,21,11,51,10,3,25,971.5
334,28,16,105,18,21,63,271.5
341,18,10,94,2,17,59,8203.5
306,13,10,65,2,11,35,2838.5
303,14,6,80,10,17,19,323.5
342,28,13,98,8,17,41,311
339,18,7,103,6,21,45,7357
329,13,7,90,2,21,53,85
315,16,4,73,2,11,23,317.5
328,30,14,93,14,19,41,398
320,31,16,86,18,7,33,3479.5
299,17,11,59,6,13,51,90
304,15,6,69,6,15,39,279
314,28,12,76,18,9,81,2198
286,9,5,54,2,13,11,2308
335,17,6,83,2,5,59,4421
306,10,5,72,6,15,63,296.5
331,31,15,91,16,17,79,2683.5
347,31,14,106,16,15,79,28
340,34,17,103,20,11,65,7251
342,28,15,112,18,21,69,886
324,18,8,80,2,21,53,2649
345,32,17,111,16,15,31,389.5
306,25,13,68,12,5,27,5797.5
309,22,10,72,12,5,39,2427.5
335,28,14,85,10,9,73,2120
325,23,13,73,6,7,69,278
333,24,10,99,14,13,53,2341.5
336,31,12,106,20,19,65,2285
353,24,12,98,4,9,67,2787.5
293,13,9,58,4,11,19,405
287,14,8,58,6,17,15,4290
343,40,19,105,20,11,35,2642
318,26,14,76,10,3,19,2227.5
310,12,4,74,4,13,37,275.5
306,20,6,70,10,7,31,27
352,38,18,105,18,11,81,2812.5
308,26,13,80,20,5,41,978.5
282,13,6,52,10,3,25,297.5
334,29,11,99,16,19,67,2494
296,6,3,56,2,5,53,3288.5
353,32,15,107,12,15,63,595
313,36,19,73,18,7,39,283.5
339,26,12,103,16,15,79,2549.5
320,23,10,89,18,7,63,7540
289,12,3,56,4,13,19,268
315,19,10,78,10,7,43,817
349,40,19,108,20,13,59,2789
299,25,10,65,16,7,49,4696
332,27,13,100,18,9,51,277
320,18,6,74,4,5,37,4382
290,21,9,43,6,3,39,24
324,26,12,85,6,21,15,1166.5
334,15,6,96,6,15,57,1448
297,24,15,59,10,11,31,1271
288,11,4,51,4,13,49,1283
301,20,14,63,8,5,17,141
336,23,11,97,8,21,53,9419
278,15,6,40,6,3,21,481
343,33,13,98,18,5,81,41
319,27,16,88,16,17,49,2648.5
281,18,10,46,10,7,37,8015.5
332,29,17,89,14,5,53,30
332,18,7,83,4,7,61,927.5
299,15,4,60,2,11,11,1492
298,17,8,67,10,15,43,28
299,22,7,69,12,17,33,383
304,19,13,65,6,17,45,1990.25
301,21,11,56,4,7,19,4702
303,21,13,56,6,3,39,208
297,29,13,67,20,7,41,300
344,35,19,106,20,9,59,2673
315,27,17,86,16,15,31,202
328,35,17,95,20,19,59,371.5
297,7,2,67,2,17,23,596
319,12,6,84,4,19,49,3764
330,32,15,92,12,17,21,1187
315,25,9,92,16,21,25,433.5
305,16,6,74,6,19,21,5271
299,28,12,71,16,17,25,1274
318,24,8,80,14,3,47,158
308,22,13,75,14,7,41,72
312,28,12,80,16,9,25,3567
317,26,14,93,20,19,59,4371
333,24,12,92,8,19,53,2279.5
314,19,6,81,6,21,21,3372
307,23,11,57,6,5,51,2556.5
319,33,17,85,20,7,41,40
321,10,5,82,4,13,67,483.5
311,16,7,67,4,9,49,2829.5
317,26,11,96,20,15,29,40
314,28,15,70,10,11,43,5051.5
327,18,11,80,4,13,67,4124
363,32,16,127,18,21,81,1954
305,22,7,67,12,11,63,277
305,14,9,57,4,3,67,6861.5
322,27,16,86,14,13,47,2670
313,26,9,80,12,15,21,877
339,35,19,108,20,21,53,35
320,36,16,76,18,5,57,3398
318,25,14,82,12,11,33,2800
292,15,8,63,6,19,15,278
300,17,9,59,8,3,47,354
341,25,9,103,12,19,69,2787.5
337,36,16,94,20,5,71,2430
321,14,10,78,2,13,47,57
316,21,12,84,14,11,53,2508.5
341,27,14,97,12,11,69,26
288,28,10,52,16,5,37,5617
338,33,14,91,16,7,79,1187
298,25,16,60,12,9,39,858
314,16,7,87,10,19,37,272.5
332,31,12,98,18,13,51,2736.5
300,14,7,67,8,17,59,2745.5
307,25,16,65,12,5,51,37
291,17,12,53,6,5,15,275.5
343,20,11,98,2,21,47,2521
330,22,12,102,14,17,41,99
316,19,8,70,2,21,59,282
318,35,20,86,20,11,29,285
310,38,18,70,20,3,35,2663.5
312,18,13,77,6,19,33,10348
309,29,15,73,12,15,21,52
301,22,13,63,6,15,15,5888
333,29,15,95,10,21,31,2096
338,24,16,101,12,17,63,761
337,33,18,103,18,21,63,1129.75
313,23,11,89,20,21,83,28
329,18,9,104,12,21,39,1738
330,16,9,97,6,19,33,6602.5
289,5,2,52,2,5,41,286
321,16,5,71,4,3,67,28
351,38,17,112,20,11,53,2650.5
314,22,13,80,10,19,43,6980.5
308,19,9,62,4,9,43,290.5
331,23,9,89,6,13,27,1846
313,19,12,71,8,7,53,24
338,29,10,107,16,19,43,963.5
351,27,13,104,10,9,61,365
311,18,9,64,2,15,53,3864
330,31,15,92,16,9,43,24
336,21,14,99,10,21,73,24
293,15,4,51,6,9,63,7635
313,34,14,67,18,3,75,24
291,12,4,57,4,11,19,107
312,27,16,73,14,13,65,1083.5
315,20,7,68,4,9,43,6167
306,17,5,73,8,15,35,270.5
296,14,5,61,8,7,41,22
316,22,11,71,8,7,53,2660.5
330,25,12,84,4,19,37,24
307,25,8,70,12,9,33,285
319,25,13,83,12,17,51,2142
310,24,11,77,14,17,59,680
343,17,9,101,4,19,61,266.5
327,24,13,93,18,3,63,2310
341,31,13,107,16,13,31,2679
317,15,9,80,4,21,49,933
312,15,6,82,6,21,27,293
308,27,15,84,20,15,41,5749
336,16,3,94,4,17,61,28
303,13,4,65,2,15,29,37
341,39,19,100,20,15,71,361
317,23,9,75,6,9,15,1784
319,19,9,80,8,13,53,35
314,29,12,74,12,7,21,107
305,20,11,61,4,11,31,2893
319,27,15,78,16,3,67,523
328,18,7,85,4,17,55,1064
309,14,11,74,2,21,23,1847.5
310,27,13,70,12,13,51,26
295,14,8,63,6,15,27,24
302,22,11,64,10,13,49,5375
308,27,9,75,16,15,55,2008
329,25,8,89,14,7,65,27
313,34,17,79,18,11,27,271.5
340,22,14,104,12,17,69,4800
335,28,11,102,14,19,41,1476
314,26,16,73,14,9,71,28
309,25,13,67,14,7,77,3523
336,19,11,102,8,19,41,759
314,11,5,69,2,5,53,2016
319,31,16,82,14,17,41,57
318,30,15,84,12,21,21,3039
284,15,6,40,4,3,37,28
335,28,16,108,20,21,71,5291
306,27,9,73,16,5,25,3843
316,28,16,88,20,13,53,16
331,32,15,88,12,7,21,279.5
316,22,11,79,12,11,57,1273
302,19,7,70,12,11,45,1699
327,25,10,86,8,19,47,270
314,29,15,70,12,5,39,568
339,31,14,99,16,15,73,3592
319,23,10,75,8,5,35,2537
339,15,4,98,4,17,61,36
285,19,9,58,16,11,55,1592
320,30,15,77,12,9,39,1067
320,22,7,80,12,9,69,4499.5
326,24,14,93,14,11,41,49
319,28,10,83,14,9,29,2688
326,29,14,75,8,7,47,38
281,15,8,49,8,9,23,1018
315,27,13,74,12,7,39,3346
333,25,11,89,14,3,77,16
325,35,17,84,20,5,65,104
302,16,11,68,6,17,33,1905
343,23,8,115,14,21,47,1546
321,21,9,77,10,7,73,270.5
309,13,4,66,2,11,47,25
308,21,12,66,6,11,33,4168
317,25,13,79,8,15,17,9015
314,26,13,80,18,9,69,280.5
304,14,9,69,2,17,11,2609
327,20,8,77,2,13,53,31
303,25,14,76,14,19,23,774
333,13,6,104,8,21,53,383
313,29,18,81,16,15,37,2089
309,14,8,79,8,17,41,24
323,28,17,77,14,5,77,3714.5
345,38,18,109,18,15,27,35
304,11,4,64,2,17,59,26
333,32,16,92,14,15,53,2487
304,26,17,67,14,9,47,738
327,21,12,95,12,13,39,337.5
333,26,15,103,18,15,63,2670
321,17,8,100,14,17,29,1925.5
301,21,10,55,2,9,11,25
314,22,11,84,10,19,19,1751
316,25,13,70,8,13,59,720
302,9,6,65,2,19,59,22
315,23,11,75,12,13,75,277
319,21,11,88,12,21,57,7104.5
304,20,7,62,4,19,43,29
292,14,8,57,2,19,17,27
323,18,9,79,4,13,49,3797
315,33,13,83,20,7,29,6111
285,17,10,53,10,11,37,278.5
326,24,13,84,14,5,77,792.5
354,34,14,116,18,21,81,2672.5
321,31,19,88,20,15,71,22
337,28,9,104,16,11,37,34
313,24,8,84,14,15,29,4704
323,31,13,85,20,7,77,24
310,22,11,82,12,17,21,273.5
313,15,4,68,2,15,59,4050.25
288,15,3,47,2,11,23,30
329,25,11,94,12,19,51,2704
305,27,15,70,18,9,69,24
307,22,11,71,14,5,53,229
321,14,6,74,2,5,47,2640
338,30,13,102,20,9,77,2650.5
300,24,14,58,10,5,37,27
319,31,13,89,20,13,47,5480
286,13,4,51,6,11,39,2670
316,15,7,74,6,11,69,671
299,12,5,65,2,19,23,119
336,32,12,106,20,19,59,6224
315,21,10,86,14,9,29,795
324,22,11,78,2,17,29,131
334,22,14,94,8,19,59,1690
332,38,20,99,20,15,29,864
316,30,16,90,20,13,29,622.5
320,16,10,76,4,9,49,122
300,7,4,68,2,9,11,2693.5
308,19,7,57,2,5,41,24
324,21,9,93,8,21,17,7499
318,17,5,77,2,19,35,3541
298,13,6,68,8,9,23,2481.5
330,18,7,97,12,17,75,268.5
332,34,14,96,18,15,51,1917
325,24,8,82,10,7,49,2048
298,17,9,65,8,19,47,4581
302,14,7,51,2,3,65,60
301,11,6,67,4,9,19,4877
319,13,6,87,6,13,27,3334
314,29,14,76,18,3,57,42
314,26,14,66,10,3,55,288
363,32,15,122,14,19,65,5852.5
309,16,7,72,8,17,71,2920
321,28,12,73,10,7,55,290.5
297,21,13,72,12,21,21,50
325,13,4,85,2,19,53,4058
331,22,10,99,10,19,31,146
298,28,14,65,18,9,51,738
298,27,14,52,8,3,17,2359
306,21,13,71,12,9,45,133
319,19,12,89,10,19,37,5507
297,10,3,54,2,5,47,51
314,25,12,78,12,9,27,2830
319,18,12,79,6,15,51,408
318,28,12,88,18,19,63,4790
353,29,15,118,14,21,53,4099
306,14,8,67,2,17,35,41
309,22,10,71,10,11,43,36
324,26,14,85,12,21,75,1774
323,21,11,87,6,21,27,689
345,32,14,112,18,19,57,2010
321,26,9,79,14,7,71,71
315,22,10,68,6,7,45,1652
322,19,12,79,4,15,43,2199
317,24,9,84,14,5,23,594
309,26,15,85,18,19,39,37
317,23,10,86,16,11,55,1026.5
343,27,13,99,6,19,33,3104
303,24,14,59,8,9,41,36
314,26,14,70,8,9,29,308
313,18,7,85,12,19,51,4357
341,17,7,95,2,17,59,10265
315,28,11,78,18,11,81,104
328,18,9,82,4,11,55,2217.5
317,14,8,79,6,11,51,243
330,26,15,98,18,7,51,1231
311,23,12,74,12,9,45,472
302,23,8,65,12,3,27,2693
353,25,13,122,16,21,73,31
307,25,14,71,12,11,33,869.5
346,30,14,103,10,15,37,4497
323,26,10,82,14,7,65,31
359,36,17,113,16,13,73,286
295,22,11,59,10,9,25,1833
317,21,9,79,6,17,27,7681
297,20,11,55,10,7,67,133
327,28,13,88,16,9,67,153
357,31,13,124,16,21,49,2933.5
303,31,17,69,18,11,45,1259
343,25,11,107,14,15,65,312.5
312,27,12,76,10,17,19,2444
340,33,14,108,16,19,25,46
314,20,11,76,12,3,51,37
300,9,5,64,2,17,47,3178
292,5,2,53,2,9,65,242
323,31,17,87,20,9,71,64
305,17,5,70,8,15,47,341.5
311,13,7,66,2,3,35,6819.5
291,23,14,51,10,5,31,49
317,19,10,88,14,17,65,146
322,22,8,84,10,17,61,2772
330,28,11,89,14,5,47,5639.5
312,29,11,73,14,11,47,332.5
327,15,6,87,8,7,65,1302
315,11,3,76,2,9,29,2697.5
301,14,5,67,8,11,47,108
348,34,14,118,18,19,27,332
292,14,5,46,4,5,61,2905.5
334,29,16,88,12,13,75,41
337,29,18,103,16,21,67,329
297,12,4,56,4,3,37,9330
335,28,13,98,16,13,67,2733.5
294,21,13,57,6,15,15,92
354,19,11,108,2,21,59,963.5
305,18,10,61,4,13,49,5324
294,21,12,46,4,5,31,200
337,25,9,93,12,7,69,427
315,21,11,71,10,3,61,3886
311,17,10,71,6,7,33,48
302,16,5,65,6,17,51,543
314,24,12,92,20,19,59,1081
330,30,11,93,18,3,45,2698
320,23,12,92,18,9,51,295.5
324,36,17,87,18,13,39,2913.5
343,32,11,105,20,11,83,4290
311,20,11,72,10,9,55,41
327,37,20,91,20,17,59,2135
343,17,6,104,2,21,29,138
324,26,10,89,10,19,25,372
321,27,15,87,18,13,75,3865
315,20,12,71,6,13,57,41
316,12,7,77,6,5,51,5645
290,16,8,46,8,3,71,1554.5
290,22,9,48,10,5,49,1082
304,26,12,72,20,5,65,281
310,27,13,78,20,11,77,3611
318,20,11,74,6,13,57,2805.5
324,26,13,89,16,3,37,1107
312,14,6,85,10,17,43,38
323,16,9,85,8,13,65,3203
318,20,8,76,8,13,65,74
333,32,16,97,18,13,57,35
293,8,2,56,2,3,17,271
338,36,15,105,20,11,29,2457
300,25,15,56,12,5,63,4735
312,26,11,82,20,5,53,323
298,15,7,71,12,5,21,2368.5
293,9,4,60,6,7,39,37
326,25,12,85,16,3,79,4775
332,29,10,97,16,9,37,2072
315,22,9,83,16,15,79,724
323,30,15,90,18,15,57,278
349,26,10,107,10,17,61,4533
335,21,12,90,6,11,51,43
322,18,6,80,10,5,73,1234
314,21,12,92,14,21,23,2710.5
321,28,17,92,18,19,57,5939
328,16,7,83,2,15,53,377.5
301,12,8,59,2,3,23,2739.5
319,24,15,88,14,21,59,45
312,24,12,61,8,5,71,32
321,19,8,87,14,11,77,3072
295,16,4,55,6,7,39,41
331,32,14,92,18,3,45,39
307,19,9,83,16,9,31,1016
308,17,11,72,2,21,11,5723
316,27,11,91,20,13,41,31
353,37,19,104,18,5,81,36
314,9,6,74,2,13,59,4768
346,25,14,114,16,19,73,4554
339,17,8,99,2,19,29,346.5
302,24,12,82,18,19,27,1649
308,29,14,74,18,3,33,2718
327,21,6,91,8,21,47,36
308,32,13,81,20,19,41,48
320,22,11,83,10,19,61,2813
298,25,13,66,16,7,37,36
309,16,7,69,2,21,41,36
299,6,2,67,2,15,35,3542
321,27,14,83,14,9,47,4972
314,20,9,83,12,15,45,454
347,35,14,111,20,17,71,41
340,29,13,106,18,17,75,4508
308,13,7,72,8,11,65,2145
317,32,14,78,20,5,71,296
327,29,12,88,18,5,69,416.5
307,18,10,69,10,9,61,2901
318,29,13,84,18,7,45,668
347,40,19,106,20,5,35,294
312,21,10,76,14,3,53,3210
320,16,8,92,10,19,43,6633.5
324,27,13,94,16,13,31,887
284,17,8,43,8,5,53,673
328,26,11,82,8,15,59,2698
313,24,10,66,8,5,47,1865
333,40,19,87,20,5,65,44
310,32,17,71,20,3,65,5436
323,24,14,94,14,17,35,1602.5
333,31,17,88,14,11,71,37
318,20,6,73,6,5,39,1343.5
336,26,13,97,8,21,35,1281
306,21,12,66,6,11,21,34
321,21,12,89,14,17,71,38
309,11,5,80,6,21,45,11497
330,23,10,86,8,13,59,1386
327,21,7,91,10,17,55,536
344,22,8,95,6,9,63,1657.5
288,14,6,52,10,7,67,1729
289,24,11,61,18,9,45,331
314,26,12,81,18,3,45,3008
311,18,8,69,4,7,19,2913
312,14,7,74,8,11,71,50
331,21,9,83,6,5,51,51
335,30,16,91,12,15,63,2906
338,29,11,92,14,5,71,69
292,18,12,50,6,9,45,284.5
323,27,12,92,20,11,71,10449
312,28,14,78,18,7,51,2815
304,23,12,69,14,7,47,1982.5
333,32,15,105,20,21,53,125
309,17,4,69,4,9,19,7978
332,29,13,100,20,9,59,540
294,21,10,65,14,11,35,113
320,21,8,80,10,7,49,4420
340,38,18,103,20,19,65,2614
331,24,13,97,12,17,45,295
290,31,17,55,20,3,47,1277
297,17,7,61,10,5,43,1942
283,12,5,52,4,17,19,274.5
308,30,15,74,20,5,53,8912
312,18,5,66,4,7,43,2828
293,19,9,57,10,9,43,1663
330,20,11,80,4,9,61,189
323,31,15,74,12,3,51,4290
302,25,10,73,18,13,57,893
311,10,6,73,2,21,65,25
334,22,10,81,2,13,59,1114.5
328,19,10,88,8,9,47,4041.5
329,20,11,96,12,19,69,40
290,23,10,61,12,17,21,36
312,21,12,75,8,15,35,4747
335,25,10,99,12,21,63,42
329,26,14,96,16,17,67,41
315,10,4,81,6,17,69,2483
307,23,10,88,18,21,33,2506.5
332,40,20,92,20,5,29,43
336,22,11,96,6,19,39,290.5
321,29,16,87,12,21,27,4776
310,26,17,68,14,7,71,46
296,10,4,64,4,13,25,42
301,23,12,73,16,13,43,1624
322,33,18,82,18,13,75,116
313,26,10,70,12,13,75,289
350,39,18,109,20,13,65,92
288,12,9,46,2,5,29,2732
324,20,14,83,8,15,65,41
315,16,7,81,10,15,67,36
316,25,11,87,14,17,29,4932
312,18,8,78,8,17,41,1612.5
335,29,14,94,14,5,41,290
318,34,14,82,20,3,35,2192
295,17,7,70,12,19,39,295
314,18,6,69,2,13,35,117
327,20,8,84,8,11,65,44
322,34,17,79,14,17,59,2800.5
331,23,8,93,10,13,43,477.5
306,20,7,76,10,21,37,39
324,36,18,91,20,13,35,4273
336,26,13,94,12,11,63,41
300,17,9,64,4,19,25,284
310,19,8,58,2,11,65,2146
345,35,17,104,18,15,75,913
319,28,14,93,18,17,33,34
291,15,7,56,12,5,69,39
284,15,9,47,6,3,15,2730.5
310,18,5,75,8,9,23,62
298,22,11,77,18,13,27,39
319,33,14,76,18,5,69,2790
325,29,12,86,12,21,57,1773
327,27,13,94,12,17,21,38
318,34,16,81,18,5,27,2081
297,21,7,56,8,7,35,2715.5
327,27,14,74,8,7,71,39
310,23,15,74,12,7,33,39
305,11,5,77,8,19,53,1624
296,23,14,57,10,9,37,4481
302,22,11,64,10,9,37,924
325,31,18,87,16,7,37,576
299,26,15,62,16,5,55,3707
342,32,18,102,18,7,63,45
337,31,17,108,16,21,25,289.5
331,28,13,87,10,7,31,689
309,35,16,73,20,7,41,1934
327,16,6,89,6,19,63,41
334,15,10,98,2,21,23,39
286,16,4,40,2,3,23,2736
331,22,12,91,6,13,21,148
333,32,14,97,20,5,53,787.5
288,18,10,54,10,3,19,4164
313,20,8,79,6,19,15,88
300,22,10,57,8,3,29,311
328,27,15,94,14,15,41,1158
323,24,12,79,4,13,13,1431
309,21,6,72,8,15,35,337.5
297,15,10,55,2,5,11,43
294,24,9,62,14,9,29,5238
307,16,9,72,6,13,27,30
325,22,11,79,8,11,71,299.5
291,8,4,55,4,13,61,1534.5
325,31,15,84,16,13,73,266
325,25,12,87,6,21,15,1769.75
344,35,17,105,18,19,75,81
315,23,10,68,8,7,59,76
336,22,10,106,16,19,79,3132
315,15,5,71,4,13,67,470
325,30,14,83,18,3,75,42
339,19,8,90,2,15,59,346
333,36,20,90,20,9,83,2739.5
312,31,18,75,16,5,25,894
368,36,18,125,16,19,73,36
321,29,13,77,12,3,33,3635
313,17,8,62,2,9,65,52
327,23,14,86,8,21,65,39
344,31,12,106,16,15,61,2120
311,21,9,87,16,15,37,1248
321,12,3,85,4,15,43,292
309,18,6,69,10,5,61,46
280,16,7,42,4,9,13,3621
299,9,4,56,2,9,65,119
308,23,11,80,16,11,37,322
360,37,19,117,18,17,81,1920.5
304,15,7,69,8,11,47,39
280,20,11,50,14,9,41,39
347,27,13,98,6,21,69,1034
273,12,3,37,4,5,13,1482
309,26,11,65,10,3,31,281.5
318,21,10,66,2,15,65,1103.75
328,20,9,78,2,11,47,44
295,15,5,59,8,5,35,556
321,17,6,86,4,21,25,2197
